State,REGION,Occupation,Total_Employee,Hourly_Mean,Annual_Mean,Year
TX,Dallas,MACHINISTS,3750,18.04,37530,2009
TX,Dallas,METAL-REFINING FURNACE OPERATORS AND TENDERS,50,15.86,32990,2009
TX,Dallas,"POURERS AND CASTERS, METAL",50,11.96,24870,2009
TX,Dallas,"MODEL MAKERS, METAL AND PLASTIC",60,23.74,49390,2009
TX,Dallas,FOUNDRY MOLD AND COREMAKERS,60,13.79,28690,2009
TX,Dallas,"MOLDING, COREMAKING, AND CASTING MACHINE SETTERS, OPERATORS, AND TENDERS, METAL AND PLASTIC",460,10.76,22390,2009
TX,Dallas,"MULTIPLE MACHINE TOOL SETTERS, OPERATORS, AND TENDERS, METAL AND PLASTIC",470,14.13,29380,2009
TX,Dallas,TOOL AND DIE MAKERS,360,24.05,50030,2009
TX,Dallas,"WELDERS, CUTTERS, SOLDERERS, AND BRAZERS",3880,16.67,34670,2009
TX,Dallas,"WELDING, SOLDERING, AND BRAZING MACHINE SETTERS, OPERATORS, AND TENDERS",180,11.89,24730,2009
TX,Dallas,"HEAT TREATING EQUIPMENT SETTERS, OPERATORS, AND TENDERS, METAL AND PLASTIC",320,12.86,26740,2009
TX,Dallas,"LAY-OUT WORKERS, METAL AND PLASTIC",0,25.31,52640,2009
TX,Dallas,"PLATING AND COATING MACHINE SETTERS, OPERATORS, AND TENDERS, METAL AND PLASTIC",290,12.98,27000,2009
TX,Dallas,"TOOL GRINDERS, FILERS, AND SHARPENERS",0,13.4,27860,2009
TX,Dallas,BINDERY WORKERS,440,11.41,23740,2009
TX,Dallas,JOB PRINTERS,240,12.81,26650,2009
TX,Dallas,PREPRESS TECHNICIANS AND WORKERS,330,16.71,34750,2009
TX,Dallas,PRINTING MACHINE OPERATORS,1170,20.81,43270,2009
TX,Dallas,LAUNDRY AND DRY-CLEANING WORKERS,1720,8.51,17710,2009
TX,Dallas,"PRESSERS, TEXTILE, GARMENT, AND RELATED MATERIALS",680,8.89,18500,2009
TX,Dallas,SEWING MACHINE OPERATORS,570,9.6,19970,2009
TX,Dallas,SHOE AND LEATHER WORKERS AND REPAIRERS,160,10.65,22150,2009
TX,Dallas,"TAILORS, DRESSMAKERS, AND CUSTOM SEWERS",130,13.51,28100,2009
TX,Dallas,UPHOLSTERERS,150,12.65,26310,2009
TX,Dallas,"TEXTILE, APPAREL, AND FURNISHINGS WORKERS, ALL OTHER",0,10.73,22330,2009
TX,Dallas,CABINETMAKERS AND BENCH CARPENTERS,990,12.42,25830,2009
TX,Dallas,FURNITURE FINISHERS,200,11.09,23060,2009
TX,Dallas,"MODEL MAKERS, WOOD",0,12.22,25410,2009
TX,Dallas,"PATTERNMAKERS, WOOD",40,10.72,22300,2009
TX,Dallas,"SAWING MACHINE SETTERS, OPERATORS, AND TENDERS, WOOD",250,11.41,23740,2009
TX,Dallas,"WOODWORKING MACHINE SETTERS, OPERATORS, AND TENDERS, EXCEPT SAWING",640,10.45,21730,2009
TX,Dallas,STATIONARY ENGINEERS AND BOILER OPERATORS,270,22.11,45980,2009
TX,Dallas,WATER AND LIQUID WASTE TREATMENT PLANT AND SYSTEM OPERATORS,440,16.38,34080,2009
TX,Dallas,GAS PLANT OPERATORS,120,27.07,56300,2009
TX,Dallas,"PETROLEUM PUMP SYSTEM OPERATORS, REFINERY OPERATORS, AND GAUGERS",50,27.83,57890,2009
TX,Dallas,CHEMICAL EQUIPMENT OPERATORS AND TENDERS,140,19.89,41370,2009
TX,Dallas,"SEPARATING, FILTERING, CLARIFYING, PRECIPITATING, AND STILL MACHINE SETTERS, OPERATORS, AND TENDERS",720,18.81,39120,2009
TX,Dallas,"CRUSHING, GRINDING, AND POLISHING MACHINE SETTERS, OPERATORS, AND TENDERS",400,12.27,25530,2009
TX,Dallas,"GRINDING AND POLISHING WORKERS, HAND",330,11.08,23050,2009
TX,Dallas,"MIXING AND BLENDING MACHINE SETTERS, OPERATORS, AND TENDERS",1250,14.77,30710,2009
TX,Dallas,"CUTTERS AND TRIMMERS, HAND",180,11.15,23190,2009
TX,Dallas,"CUTTING AND SLICING MACHINE SETTERS, OPERATORS, AND TENDERS",570,11.93,24820,2009
TX,Dallas,"EXTRUDING, FORMING, PRESSING, AND COMPACTING MACHINE SETTERS, OPERATORS, AND TENDERS",510,12.27,25520,2009
TX,Dallas,"FURNACE, KILN, OVEN, DRIER, AND KETTLE OPERATORS AND TENDERS",110,14.85,30880,2009
TX,Dallas,"INSPECTORS, TESTERS, SORTERS, SAMPLERS, AND WEIGHERS",3310,17.87,37160,2009
TX,Dallas,JEWELERS AND PRECIOUS STONE AND METAL WORKERS,250,14.95,31090,2009
TX,Dallas,DENTAL LABORATORY TECHNICIANS,290,17.36,36100,2009
TX,Dallas,OPHTHALMIC LABORATORY TECHNICIANS,230,12.54,26090,2009
TX,Dallas,PACKAGING AND FILLING MACHINE OPERATORS AND TENDERS,2530,14.16,29450,2009
TX,Dallas,"COATING, PAINTING, AND SPRAYING MACHINE SETTERS, OPERATORS, AND TENDERS",990,15.65,32550,2009
TX,Dallas,"PAINTERS, TRANSPORTATION EQUIPMENT",480,15.87,33020,2009
TX,Dallas,"PAINTING, COATING, AND DECORATING WORKERS",160,10.59,22020,2009
TX,Dallas,PHOTOGRAPHIC PROCESS WORKERS,90,14.78,30750,2009
TX,Dallas,PHOTOGRAPHIC PROCESSING MACHINE OPERATORS,220,10.19,21190,2009
TX,Dallas,CEMENTING AND GLUING MACHINE OPERATORS AND TENDERS,310,12,24960,2009
TX,Dallas,"CLEANING, WASHING, AND METAL PICKLING EQUIPMENT OPERATORS AND TENDERS",140,12.39,25770,2009
TX,Dallas,COOLING AND FREEZING EQUIPMENT OPERATORS AND TENDERS,40,16.51,34350,2009
TX,Dallas,ETCHERS AND ENGRAVERS,90,21.14,43970,2009
TX,Dallas,"MOLDERS, SHAPERS, AND CASTERS, EXCEPT METAL AND PLASTIC",80,11.11,23110,2009
TX,Dallas,"PAPER GOODS MACHINE SETTERS, OPERATORS, AND TENDERS",500,12.42,25840,2009
TX,Dallas,HELPERS--PRODUCTION WORKERS,3160,10.31,21440,2009
TX,Dallas,"PRODUCTION WORKERS, ALL OTHER",630,12.37,25720,2009
TX,Dallas,TRANSPORTATION AND MATERIAL MOVING OCCUPATIONS,71810,16.91,35170,2009
TX,Dallas,AIRCRAFT CARGO HANDLING SUPERVISORS,110,29.44,61240,2009
TX,Dallas,"FIRST-LINE SUPERVISORS/MANAGERS OF HELPERS, LABORERS, AND MATERIAL MOVERS, HAND",1870,20.38,42380,2009
TX,Dallas,FIRST-LINE SUPERVISORS/MANAGERS OF TRANSPORTATION AND MATERIAL-MOVING MACHINE AND VEHICLE OPERATORS,1720,27.05,56260,2009
TX,Dallas,"AIRLINE PILOTS, COPILOTS, AND FLIGHT ENGINEERS",2970,0,0,2009
TX,Dallas,COMMERCIAL PILOTS,290,0,87940,2009
TX,Dallas,AIRFIELD OPERATIONS SPECIALISTS,120,30.19,62790,2009
TX,Dallas,"BUS DRIVERS, TRANSIT AND INTERCITY",0,15.38,31980,2009
TX,Dallas,"BUS DRIVERS, SCHOOL",1940,11.13,23150,2009
TX,Dallas,DRIVER/SALES WORKERS,3160,11.73,24390,2009
TX,Dallas,"TRUCK DRIVERS, HEAVY AND TRACTOR-TRAILER",11460,19.53,40630,2009
TX,Dallas,"TRUCK DRIVERS, LIGHT OR DELIVERY SERVICES",7000,14.57,30310,2009
TX,Dallas,TAXI DRIVERS AND CHAUFFEURS,1320,9.25,19230,2009
TX,Dallas,PARKING LOT ATTENDANTS,590,8.87,18440,2009
TX,Dallas,SERVICE STATION ATTENDANTS,580,10.26,21330,2009
TX,Dallas,TRAFFIC TECHNICIANS,50,20.59,42830,2009
TX,Dallas,TRANSPORTATION INSPECTORS,390,39.17,81480,2009
TX,Dallas,"TRANSPORTATION WORKERS, ALL OTHER",710,11.19,23280,2009
TX,Dallas,CONVEYOR OPERATORS AND TENDERS,310,13.41,27900,2009
TX,Dallas,CRANE AND TOWER OPERATORS,190,22.86,47550,2009
TX,Dallas,EXCAVATING AND LOADING MACHINE AND DRAGLINE OPERATORS,350,15.66,32570,2009
TX,Dallas,INDUSTRIAL TRUCK AND TRACTOR OPERATORS,5170,13,27030,2009
TX,Dallas,CLEANERS OF VEHICLES AND EQUIPMENT,2860,9.28,19310,2009
TX,Dallas,"LABORERS AND FREIGHT, STOCK, AND MATERIAL MOVERS, HAND",18060,11.35,23620,2009
TX,Dallas,MACHINE FEEDERS AND OFFBEARERS,1540,13.28,27620,2009
TX,Dallas,"PACKERS AND PACKAGERS, HAND",4590,10.47,21780,2009
TX,Dallas,"PUMP OPERATORS, EXCEPT WELLHEAD PUMPERS",0,14.71,30590,2009
TX,Dallas,REFUSE AND RECYCLABLE MATERIAL COLLECTORS,970,11.17,23240,2009
TX,Dallas,"TANK CAR, TRUCK, AND SHIP LOADERS",40,0,0,2009
TX,Dallas,"MATERIAL MOVING WORKERS, ALL OTHER",90,14.33,29800,2009
TX,Houston,ALL OCCUPATIONS,2563840,21.58,44880,2009
TX,Houston,MANAGEMENT OCCUPATIONS,123520,52.28,108750,2009
TX,Houston,CHIEF EXECUTIVES,3390,96.47,200660,2009
TX,Houston,GENERAL AND OPERATIONS MANAGERS,41530,57.93,120490,2009
TX,Houston,LEGISLATORS,310,0,22220,2009
TX,Houston,ADVERTISING AND PROMOTIONS MANAGERS,570,39.92,83030,2009
TX,Houston,MARKETING MANAGERS,2430,62.51,130020,2009
TX,Houston,SALES MANAGERS,5900,58,120630,2009
TX,Houston,PUBLIC RELATIONS MANAGERS,600,46.48,96670,2009
TX,Houston,ADMINISTRATIVE SERVICES MANAGERS,6300,43.14,89740,2009
TX,Houston,COMPUTER AND INFORMATION SYSTEMS MANAGERS,4390,57.85,120320,2009
TX,Houston,FINANCIAL MANAGERS,7950,58.21,121080,2009
TX,Houston,COMPENSATION AND BENEFITS MANAGERS,830,48.79,101480,2009
TX,Houston,TRAINING AND DEVELOPMENT MANAGERS,470,45.17,93960,2009
TX,Houston,"HUMAN RESOURCES MANAGERS, ALL OTHER",670,56.56,117650,2009
TX,Houston,INDUSTRIAL PRODUCTION MANAGERS,4170,60.92,126700,2009
TX,Houston,PURCHASING MANAGERS,1310,54.21,112760,2009
TX,Houston,"TRANSPORTATION, STORAGE, AND DISTRIBUTION MANAGERS",2710,47.9,99620,2009
TX,Houston,CONSTRUCTION MANAGERS,9260,40.61,84470,2009
TX,Houston,"EDUCATION ADMINISTRATORS, PRESCHOOL AND CHILD CARE CENTER/PROGRAM",950,16.34,33980,2009
TX,Houston,"EDUCATION ADMINISTRATORS, ELEMENTARY AND SECONDARY SCHOOL",4200,0,76980,2009
TX,Houston,"EDUCATION ADMINISTRATORS, ALL OTHER",120,25.47,52980,2009
TX,Houston,ENGINEERING MANAGERS,4720,69.28,144110,2009
TX,Houston,FOOD SERVICE MANAGERS,3570,29.37,61080,2009
TX,Houston,FUNERAL DIRECTORS,560,32.53,67650,2009
TX,Houston,LODGING MANAGERS,370,25.2,52410,2009
TX,Houston,MEDICAL AND HEALTH SERVICES MANAGERS,5110,42,87350,2009
TX,Houston,NATURAL SCIENCES MANAGERS,560,73.63,153160,2009
TX,Houston,POSTMASTERS AND MAIL SUPERINTENDENTS,90,34.14,71010,2009
TX,Houston,"PROPERTY, REAL ESTATE, AND COMMUNITY ASSOCIATION MANAGERS",4840,24.72,51410,2009
TX,Houston,SOCIAL AND COMMUNITY SERVICE MANAGERS,1040,27.81,57830,2009
TX,Houston,"MANAGERS, ALL OTHER",3020,50.56,105160,2009
TX,Houston,BUSINESS AND FINANCIAL OPERATIONS OCCUPATIONS,109810,33.42,69500,2009
TX,Houston,"AGENTS AND BUSINESS MANAGERS OF ARTISTS, PERFORMERS, AND ATHLETES",0,13.1,27250,2009
TX,Houston,"PURCHASING AGENTS AND BUYERS, FARM PRODUCTS",70,26.68,55490,2009
TX,Houston,"WHOLESALE AND RETAIL BUYERS, EXCEPT FARM PRODUCTS",2680,29.29,60920,2009
TX,Houston,"PURCHASING AGENTS, EXCEPT WHOLESALE, RETAIL, AND FARM PRODUCTS",7080,28.77,59830,2009
TX,Houston,"CLAIMS ADJUSTERS, EXAMINERS, AND INVESTIGATORS",3610,29.39,61140,2009
TX,Houston,"COMPLIANCE OFFICERS, EXCEPT AGRICULTURE, CONSTRUCTION, HEALTH AND SAFETY, AND TRANSPORTATION",5320,26.95,56050,2009
TX,Houston,COST ESTIMATORS,4810,33,68640,2009
TX,Houston,EMERGENCY MANAGEMENT SPECIALISTS,210,0,0,2009
TX,Houston,"EMPLOYMENT, RECRUITMENT, AND PLACEMENT SPECIALISTS",4990,31.33,65160,2009
TX,Houston,"COMPENSATION, BENEFITS, AND JOB ANALYSIS SPECIALISTS",2930,31.88,66300,2009
TX,Houston,TRAINING AND DEVELOPMENT SPECIALISTS,0,25.98,54040,2009
TX,Houston,"HUMAN RESOURCES, TRAINING, AND LABOR RELATIONS SPECIALISTS, ALL OTHER",2270,29.67,61710,2009
TX,Houston,LOGISTICIANS,3490,36.84,76630,2009
TX,Houston,MANAGEMENT ANALYSTS,9210,45.8,95270,2009
TX,Houston,MEETING AND CONVENTION PLANNERS,770,24.41,50760,2009
TX,Houston,"BUSINESS OPERATIONS SPECIALISTS, ALL OTHER",13470,33.91,70520,2009
TX,Houston,ACCOUNTANTS AND AUDITORS,22960,33.75,70190,2009
TX,Houston,APPRAISERS AND ASSESSORS OF REAL ESTATE,740,23.53,48940,2009
TX,Houston,BUDGET ANALYSTS,1020,36.66,76260,2009
TX,Houston,CREDIT ANALYSTS,1320,32.73,68080,2009
TX,Houston,FINANCIAL ANALYSTS,6050,38.68,80450,2009
TX,Houston,PERSONAL FINANCIAL ADVISORS,3180,38.58,80250,2009
TX,Houston,INSURANCE UNDERWRITERS,1240,30.62,63680,2009
TX,Houston,FINANCIAL EXAMINERS,480,41.52,86350,2009
TX,Houston,LOAN COUNSELORS,850,18.77,39040,2009
TX,Houston,LOAN OFFICERS,3060,31.28,65070,2009
TX,Houston,"TAX EXAMINERS, COLLECTORS, AND REVENUE AGENTS",710,34.04,70810,2009
TX,Houston,TAX PREPARERS,1120,23.68,49250,2009
TX,Houston,"FINANCIAL SPECIALISTS, ALL OTHER",1610,30.67,63800,2009
TX,Houston,COMPUTER AND MATHEMATICAL SCIENCE OCCUPATIONS,62320,36.08,75040,2009
TX,Houston,"COMPUTER AND INFORMATION SCIENTISTS, RESEARCH",290,58.57,121820,2009
TX,Houston,COMPUTER PROGRAMMERS,7500,34.99,72780,2009
TX,Houston,"COMPUTER SOFTWARE ENGINEERS, APPLICATIONS",8070,43.84,91190,2009
TX,Houston,"COMPUTER SOFTWARE ENGINEERS, SYSTEMS SOFTWARE",6720,46.61,96960,2009
TX,Houston,COMPUTER SUPPORT SPECIALISTS,11620,23.98,49870,2009
TX,Houston,COMPUTER SYSTEMS ANALYSTS,11480,39,81120,2009
TX,Houston,DATABASE ADMINISTRATORS,2060,35.42,73660,2009
TX,Houston,NETWORK AND COMPUTER SYSTEMS ADMINISTRATORS,6760,34.27,71270,2009
TX,Houston,NETWORK SYSTEMS AND DATA COMMUNICATIONS ANALYSTS,3130,34.09,70900,2009
TX,Houston,"COMPUTER SPECIALISTS, ALL OTHER",2630,37.5,77990,2009
TX,Houston,ACTUARIES,120,43.82,91140,2009
TX,Houston,OPERATIONS RESEARCH ANALYSTS,1320,33.03,68690,2009
TX,Houston,STATISTICIANS,580,27.25,56670,2009
TX,Houston,ARCHITECTURE AND ENGINEERING OCCUPATIONS,86350,42.26,87910,2009
TX,Houston,"ARCHITECTS, EXCEPT LANDSCAPE AND NAVAL",2140,44.51,92570,2009
TX,Houston,LANDSCAPE ARCHITECTS,150,27.22,56620,2009
TX,Houston,CARTOGRAPHERS AND PHOTOGRAMMETRISTS,400,0,0,2009
TX,Houston,SURVEYORS,1190,27.67,57550,2009
TX,Houston,AEROSPACE ENGINEERS,4820,46.14,95960,2009
TX,Houston,BIOMEDICAL ENGINEERS,180,36.98,76910,2009
TX,Houston,CHEMICAL ENGINEERS,2610,48.69,101270,2009
TX,Houston,CIVIL ENGINEERS,12760,49.52,102990,2009
TX,Houston,COMPUTER HARDWARE ENGINEERS,970,44.79,93160,2009
TX,Houston,ELECTRICAL ENGINEERS,3300,43.5,90480,2009
TX,Houston,"ELECTRONICS ENGINEERS, EXCEPT COMPUTER",2450,43.8,91110,2009
TX,Houston,ENVIRONMENTAL ENGINEERS,590,43.39,90260,2009
TX,Houston,"HEALTH AND SAFETY ENGINEERS, EXCEPT MINING SAFETY ENGINEERS AND INSPECTORS",1360,40.96,85190,2009
TX,Houston,INDUSTRIAL ENGINEERS,4510,42.29,87960,2009
TX,Houston,MARINE ENGINEERS AND NAVAL ARCHITECTS,650,0,0,2009
TX,Houston,MATERIALS ENGINEERS,980,45.89,95440,2009
TX,Houston,MECHANICAL ENGINEERS,7760,48.33,100530,2009
TX,Houston,"MINING AND GEOLOGICAL ENGINEERS, INCLUDING MINING SAFETY ENGINEERS",370,48.73,101360,2009
TX,Houston,NUCLEAR ENGINEERS,0,63.05,131140,2009
TX,Houston,PETROLEUM ENGINEERS,8400,63.79,132690,2009
TX,Houston,"ENGINEERS, ALL OTHER",6140,49.89,103780,2009
TX,Houston,ARCHITECTURAL AND CIVIL DRAFTERS,3390,24.69,51350,2009
TX,Houston,ELECTRICAL AND ELECTRONICS DRAFTERS,1110,26.96,56080,2009
TX,Houston,MECHANICAL DRAFTERS,2780,26.26,54630,2009
TX,Houston,"DRAFTERS, ALL OTHER",490,30.08,62560,2009
TX,Houston,AEROSPACE ENGINEERING AND OPERATIONS TECHNICIANS,170,23.58,49040,2009
TX,Houston,CIVIL ENGINEERING TECHNICIANS,2580,21.16,44020,2009
TX,Houston,ELECTRICAL AND ELECTRONIC ENGINEERING TECHNICIANS,3970,27.69,57600,2009
TX,Houston,ELECTRO-MECHANICAL TECHNICIANS,210,27.3,56780,2009
TX,Houston,ENVIRONMENTAL ENGINEERING TECHNICIANS,660,23.93,49760,2009
TX,Houston,INDUSTRIAL ENGINEERING TECHNICIANS,1460,27.06,56280,2009
TX,Houston,MECHANICAL ENGINEERING TECHNICIANS,2590,26.18,54450,2009
TX,Houston,"ENGINEERING TECHNICIANS, EXCEPT DRAFTERS, ALL OTHER",2290,30.08,62560,2009
TX,Houston,SURVEYING AND MAPPING TECHNICIANS,2700,17.11,35590,2009
TX,Houston,"LIFE, PHYSICAL, AND SOCIAL SCIENCE OCCUPATIONS",30960,37.16,77280,2009
TX,Houston,FOOD SCIENTISTS AND TECHNOLOGISTS,70,23.3,48470,2009
TX,Houston,SOIL AND PLANT SCIENTISTS,140,24.81,51600,2009
TX,Houston,BIOCHEMISTS AND BIOPHYSICISTS,100,50.35,104720,2009
TX,Houston,MICROBIOLOGISTS,130,26.88,55920,2009
TX,Houston,ZOOLOGISTS AND WILDLIFE BIOLOGISTS,200,22.19,46150,2009
TX,Houston,"BIOLOGICAL SCIENTISTS, ALL OTHER",270,36.99,76930,2009
TX,Houston,CONSERVATION SCIENTISTS,0,24.9,51790,2009
TX,Houston,EPIDEMIOLOGISTS,60,27.06,56280,2009
TX,Houston,"MEDICAL SCIENTISTS, EXCEPT EPIDEMIOLOGISTS",1600,26.13,54350,2009
TX,Houston,"LIFE SCIENTISTS, ALL OTHER",80,26.45,55020,2009
TX,Houston,PHYSICISTS,140,63.57,132220,2009
TX,Houston,ATMOSPHERIC AND SPACE SCIENTISTS,310,0,0,2009
TX,Houston,CHEMISTS,2060,39.14,81410,2009
TX,Houston,MATERIALS SCIENTISTS,180,38.51,80110,2009
TX,Houston,"ENVIRONMENTAL SCIENTISTS AND SPECIALISTS, INCLUDING HEALTH",2650,37.85,78720,2009
TX,Houston,"GEOSCIENTISTS, EXCEPT HYDROLOGISTS AND GEOGRAPHERS",5240,66.52,138370,2009
TX,Houston,HYDROLOGISTS,50,32.1,66760,2009
TX,Houston,"PHYSICAL SCIENTISTS, ALL OTHER",190,55.54,115530,2009
TX,Houston,ECONOMISTS,200,39.5,82150,2009
TX,Houston,MARKET RESEARCH ANALYSTS,4260,36.55,76030,2009
TX,Houston,SURVEY RESEARCHERS,170,0,0,2009
TX,Houston,"CLINICAL, COUNSELING, AND SCHOOL PSYCHOLOGISTS",1000,31.55,65630,2009
TX,Houston,INDUSTRIAL-ORGANIZATIONAL PSYCHOLOGISTS,40,40.4,84020,2009
TX,Houston,"PSYCHOLOGISTS, ALL OTHER",120,36.1,75080,2009
TX,Houston,URBAN AND REGIONAL PLANNERS,440,28.45,59170,2009
TX,Houston,ANTHROPOLOGISTS AND ARCHEOLOGISTS,0,20.02,41630,2009
TX,Houston,"SOCIAL SCIENTISTS AND RELATED WORKERS, ALL OTHER",220,33.34,69350,2009
TX,Houston,AGRICULTURAL AND FOOD SCIENCE TECHNICIANS,210,13.33,27730,2009
TX,Houston,BIOLOGICAL TECHNICIANS,850,17.94,37320,2009
TX,Houston,CHEMICAL TECHNICIANS,2740,25.36,52750,2009
TX,Houston,GEOLOGICAL AND PETROLEUM TECHNICIANS,2860,34.86,72500,2009
TX,Houston,SOCIAL SCIENCE RESEARCH ASSISTANTS,40,18.81,39120,2009
TX,Houston,"ENVIRONMENTAL SCIENCE AND PROTECTION TECHNICIANS, INCLUDING HEALTH",900,19.76,41100,2009
TX,Houston,FORENSIC SCIENCE TECHNICIANS,330,23.95,49810,2009
TX,Houston,FOREST AND CONSERVATION TECHNICIANS,30,17.64,36690,2009
TX,Houston,"LIFE, PHYSICAL, AND SOCIAL SCIENCE TECHNICIANS, ALL OTHER",2750,20.11,41820,2009
TX,Houston,COMMUNITY AND SOCIAL SERVICES OCCUPATIONS,20390,21.39,44500,2009
TX,Houston,SUBSTANCE ABUSE AND BEHAVIORAL DISORDER COUNSELORS,610,19.04,39610,2009
TX,Houston,"EDUCATIONAL, VOCATIONAL, AND SCHOOL COUNSELORS",4620,25.68,53420,2009
TX,Houston,MARRIAGE AND FAMILY THERAPISTS,0,32.86,68350,2009
TX,Houston,MENTAL HEALTH COUNSELORS,990,20.34,42300,2009
TX,Houston,REHABILITATION COUNSELORS,600,19.1,39740,2009
TX,Houston,"COUNSELORS, ALL OTHER",1420,26.7,55530,2009
TX,Houston,"CHILD, FAMILY, AND SCHOOL SOCIAL WORKERS",3170,18.98,39490,2009
TX,Houston,MEDICAL AND PUBLIC HEALTH SOCIAL WORKERS,1080,26.04,54150,2009
TX,Houston,MENTAL HEALTH AND SUBSTANCE ABUSE SOCIAL WORKERS,980,16.79,34930,2009
TX,Houston,"SOCIAL WORKERS, ALL OTHER",540,28.19,58640,2009
TX,Houston,HEALTH EDUCATORS,1000,23.96,49830,2009
TX,Houston,PROBATION OFFICERS AND CORRECTIONAL TREATMENT SPECIALISTS,1600,19.21,39960,2009
TX,Houston,SOCIAL AND HUMAN SERVICE ASSISTANTS,2790,15.18,31580,2009
TX,Houston,"COMMUNITY AND SOCIAL SERVICE SPECIALISTS, ALL OTHER",460,17.38,36140,2009
TX,Houston,CLERGY,390,18.19,37830,2009
TX,Houston,"DIRECTORS, RELIGIOUS ACTIVITIES AND EDUCATION",40,30.02,62440,2009
TX,Houston,LEGAL OCCUPATIONS,18850,47.57,98950,2009
TX,Houston,LAWYERS,9550,68.96,143440,2009
TX,Houston,"ADMINISTRATIVE LAW JUDGES, ADJUDICATORS, AND HEARING OFFICERS",150,51.25,106610,2009
TX,Houston,"ARBITRATORS, MEDIATORS, AND CONCILIATORS",60,35.72,74290,2009
TX,Houston,"JUDGES, MAGISTRATE JUDGES, AND MAGISTRATES",450,39.16,81450,2009
TX,Houston,PARALEGALS AND LEGAL ASSISTANTS,5560,23.59,49060,2009
TX,Houston,COURT REPORTERS,320,21.42,44560,2009
TX,Houston,LAW CLERKS,420,17.76,36950,2009
TX,Houston,"TITLE EXAMINERS, ABSTRACTORS, AND SEARCHERS",2000,27.8,57820,2009
TX,Houston,"LEGAL SUPPORT WORKERS, ALL OTHER",340,28.07,58380,2009
TX,Houston,"EDUCATION, TRAINING, AND LIBRARY OCCUPATIONS",160150,24.19,50320,2009
TX,Houston,"BUSINESS TEACHERS, POSTSECONDARY",980,0,92100,2009
TX,Houston,"COMPUTER SCIENCE TEACHERS, POSTSECONDARY",310,0,75970,2009
TX,Houston,"MATHEMATICAL SCIENCE TEACHERS, POSTSECONDARY",700,0,76980,2009
TX,Houston,"ENGINEERING TEACHERS, POSTSECONDARY",0,0,64420,2009
TX,Houston,"BIOLOGICAL SCIENCE TEACHERS, POSTSECONDARY",2360,0,102750,2009
TX,Houston,"ATMOSPHERIC, EARTH, MARINE, AND SPACE SCIENCES TEACHERS, POSTSECONDARY",200,0,83260,2009
TX,Houston,"CHEMISTRY TEACHERS, POSTSECONDARY",410,0,85640,2009
TX,Houston,"PHYSICS TEACHERS, POSTSECONDARY",150,0,87760,2009
TX,Houston,"ECONOMICS TEACHERS, POSTSECONDARY",140,0,88590,2009
TX,Houston,"POLITICAL SCIENCE TEACHERS, POSTSECONDARY",360,0,79340,2009
TX,Houston,"PSYCHOLOGY TEACHERS, POSTSECONDARY",440,0,74620,2009
TX,Houston,"SOCIOLOGY TEACHERS, POSTSECONDARY",160,0,82730,2009
TX,Houston,"HEALTH SPECIALTIES TEACHERS, POSTSECONDARY",5180,0,130670,2009
TX,Houston,"NURSING INSTRUCTORS AND TEACHERS, POSTSECONDARY",570,0,91600,2009
TX,Houston,"EDUCATION TEACHERS, POSTSECONDARY",380,0,63900,2009
TX,Houston,"CRIMINAL JUSTICE AND LAW ENFORCEMENT TEACHERS, POSTSECONDARY",90,0,81150,2009
TX,Houston,"LAW TEACHERS, POSTSECONDARY",390,0,99600,2009
TX,Houston,"ART, DRAMA, AND MUSIC TEACHERS, POSTSECONDARY",980,0,66950,2009
TX,Houston,"COMMUNICATIONS TEACHERS, POSTSECONDARY",310,0,68880,2009
TX,Houston,"ENGLISH LANGUAGE AND LITERATURE TEACHERS, POSTSECONDARY",960,0,72220,2009
TX,Houston,"FOREIGN LANGUAGE AND LITERATURE TEACHERS, POSTSECONDARY",290,0,63300,2009
TX,Houston,"HISTORY TEACHERS, POSTSECONDARY",370,0,79490,2009
TX,Houston,"PHILOSOPHY AND RELIGION TEACHERS, POSTSECONDARY",210,0,71980,2009
TX,Houston,"RECREATION AND FITNESS STUDIES TEACHERS, POSTSECONDARY",150,0,61370,2009
TX,Houston,"VOCATIONAL EDUCATION TEACHERS, POSTSECONDARY",3120,29.11,60540,2009
TX,Houston,"POSTSECONDARY TEACHERS, ALL OTHER",1360,0,88540,2009
TX,Houston,"PRESCHOOL TEACHERS, EXCEPT SPECIAL EDUCATION",9000,11.84,24620,2009
TX,Houston,"KINDERGARTEN TEACHERS, EXCEPT SPECIAL EDUCATION",3630,0,49090,2009
TX,Houston,"ELEMENTARY SCHOOL TEACHERS, EXCEPT SPECIAL EDUCATION",37830,0,51390,2009
TX,Houston,"MIDDLE SCHOOL TEACHERS, EXCEPT SPECIAL AND VOCATIONAL EDUCATION",18230,0,52340,2009
TX,Houston,"VOCATIONAL EDUCATION TEACHERS, MIDDLE SCHOOL",370,0,54870,2009
TX,Houston,"SECONDARY SCHOOL TEACHERS, EXCEPT SPECIAL AND VOCATIONAL EDUCATION",22360,0,54700,2009
TX,Houston,"VOCATIONAL EDUCATION TEACHERS, SECONDARY SCHOOL",2220,0,56250,2009
TX,Houston,"SPECIAL EDUCATION TEACHERS, PRESCHOOL, KINDERGARTEN, AND ELEMENTARY SCHOOL",3400,0,51790,2009
TX,Houston,"SPECIAL EDUCATION TEACHERS, MIDDLE SCHOOL",1500,0,51110,2009
